symbol,exchange,name,country,data,updated_at,fund_score
AIVCB,EGX,Atlas for Investment & Food Industries SAE,,"{""eps"": null, ""name"": ""Atlas for Investment & Food Industries SAE"", ""sector"": ""Process Industries"", ""peRatio"": null, ""industry"": ""Agricultural Commodities/Milling"", ""marketCap"": 2337109825.0, ""dividendYield"": null}",2026-01-14 18:15:26.566949+00,
AJWA,EGX,Ajwa for Food Industries Co. Egypt,,"{""eps"": null, ""name"": ""Ajwa for Food Industries Co. Egypt"", ""sector"": ""Consumer Non-Durables"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/ajwa-for-food-industries-company-egypt.svg"", ""peRatio"": null, ""industry"": ""Food: Specialty/Candy"", ""marketCap"": 2415053241.0, ""dividendYield"": null}",2026-01-14 19:04:09.091729+00,
AJWA,US,,Egypt,"{""eps"": 4.7, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 6.63, ""currency"": ""EGP"", ""marketCap"": 2230980206.0}",2026-03-04 18:42:40.829633+00,
ALCN,EGX,Alexandria Containers & Goods,,"{""eps"": 2.0508, ""name"": ""Alexandria Containers & Goods"", ""sector"": ""Transportation"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/alexandria-containers-and-goods.svg"", ""peRatio"": 10.8738053442559, ""industry"": ""Other Transportation"", ""marketCap"": 67336855629.0, ""dividendYield"": 7.8934455}",2026-01-14 19:03:57.860737+00,
ALCN,US,,Egypt,"{""eps"": 2.02, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 8.79, ""currency"": ""EGP"", ""marketCap"": 72402015240.0}",2026-03-04 18:42:44.101712+00,
ALEX,EGX,,Egypt,"{""eps"": -1.54, ""name"": null, ""country"": ""Egypt"", ""peRatio"": -3.84, ""currency"": ""EGP"", ""marketCap"": 7328471488.0}",2026-01-19 08:46:03.662838+00,
ALEX,US,,Egypt,"{""eps"": -1.54, ""name"": null, ""country"": ""Egypt"", ""peRatio"": -3.84, ""currency"": ""EGP"", ""marketCap"": 7420077381.6}",2026-02-28 19:30:44.806802+00,
ALUA,BA,,,"{""eps"": -16.0356, ""name"": ""Aluar Aluminio Argentino SAIC"", ""sector"": ""Non-Energy Minerals"", ""peRatio"": null, ""industry"": ""Aluminum"", ""marketCap"": 2786000000000.0, ""dividendYield"": 0.0}",2026-01-13 21:09:55.233585+00,
ALUM,EGX,Arab Aluminum Co. SAE,,"{""eps"": null, ""name"": ""Arab Aluminum Co. SAE"", ""sector"": ""Non-Energy Minerals"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/arab-aluminum.svg"", ""peRatio"": null, ""industry"": ""Aluminum"", ""marketCap"": 903337286.0, ""dividendYield"": null}",2026-01-14 19:03:58.88766+00,
ALUM,US,,Egypt,"{""eps"": 0.02, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 63.75, ""currency"": ""EGP"", ""marketCap"": 852892836.0}",2026-03-04 18:42:48.96902+00,
AMD,BA,,,"{""eps"": 239.3753, ""name"": ""Advanced Micro Devices, Inc. Shs Cert Deposito Arg Repr 0.1 Shs"", ""sector"": ""Electronic Technology"", ""peRatio"": 142.8873590942674, ""industry"": ""Semiconductors"", ""marketCap"": 496516804582966.2, ""dividendYield"": null}",2026-01-13 21:06:11.849012+00,
AMDD,BA,,,"{""eps"": 239.37530006702514, ""name"": ""Advanced Micro Devices, Inc. Shs Cert Deposito Arg Repr 0.1 Shs"", ""sector"": ""Electronic Technology"", ""peRatio"": 132.42400418142037, ""industry"": ""Semiconductors"", ""marketCap"": 496516804513950.3, ""dividendYield"": null}",2026-01-13 21:09:55.682867+00,
AMER,EGX,Amer Group Holding,,"{""eps"": null, ""name"": ""Amer Group Holding"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/amer.svg"", ""peRatio"": null, ""industry"": ""Real Estate Development"", ""marketCap"": 1931970256.0, ""dividendYield"": null}",2026-01-14 19:03:50.651196+00,
AMER,US,,Egypt,"{""eps"": 0.18, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 31.7, ""currency"": ""EGP"", ""marketCap"": 1615993813.6}",2026-03-04 18:42:51.858107+00,
AMES,EGX,Alexandria New Medical Center Co.,,"{""eps"": null, ""name"": ""Alexandria New Medical Center Co."", ""sector"": ""Health Services"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/alexandria-new-medical-center.svg"", ""peRatio"": null, ""industry"": ""Hospital/Nursing Management"", ""marketCap"": 6701244593.0, ""dividendYield"": null}",2026-01-14 19:04:10.003195+00,
AMES,US,,Egypt,"{""eps"": 0.44, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 53.59, ""currency"": ""EGP"", ""marketCap"": 5464148976.0}",2026-03-04 18:42:54.70985+00,
AMGN,BA,,,"{""eps"": 519.1401, ""name"": ""Amgen Inc. Shs Cert Deposito Arg Repr 0.033333 Shs"", ""sector"": ""Health Technology"", ""peRatio"": 31.883246808329904, ""industry"": ""Biotechnology"", ""marketCap"": 257411183371512.47, ""dividendYield"": 2.9755201}",2026-01-13 21:10:01.686886+00,
AMIA,EGX,Arab Moltaqa Investments Company,,"{""eps"": 0.4372, ""name"": ""Arab Moltaqa Investments Company"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/arab-moltaka-investments-co.svg"", ""peRatio"": 9.773794280836535, ""industry"": ""Finance/Rental/Leasing"", ""marketCap"": 2466055750.0, ""dividendYield"": 2.886598}",2026-01-14 19:04:01.998862+00,
AMIA,US,,Egypt,"{""eps"": 0.92, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 11.9, ""currency"": ""EGP"", ""marketCap"": 2241404762.79}",2026-03-04 18:42:56.574496+00,
AMOC,EGX,Alexandria Mineral Oils Co.,,"{""eps"": 1.0293, ""name"": ""Alexandria Mineral Oils Co."", ""sector"": ""Energy Minerals"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/alexandria-mineral-oils-company.svg"", ""peRatio"": 6.645292917516758, ""industry"": ""Oil Refining/Marketing"", ""marketCap"": 8924264803.0, ""dividendYield"": 11.315417}",2026-01-14 19:03:47.264881+00,
AMOC,US,,Egypt,"{""eps"": 0.46, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 5.17, ""currency"": ""EGP"", ""marketCap"": 9724995000.0}",2026-03-04 18:42:58.802847+00,
AMZN,BA,"Amazon.com, Inc. Shs Cert Deposito Arg Repr 0.00694444 Sh",,"{""eps"": 56.9379, ""name"": ""Amazon.com, Inc. Shs Cert Deposito Arg Repr 0.00694444 Sh"", ""sector"": ""Retail Trade"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/amazon.svg"", ""peRatio"": 44.71896298467136, ""industry"": ""Internet Retail"", ""marketCap"": 3677092309053778.5, ""dividendYield"": null}",2026-01-16 10:06:23.370631+00,
ANFI,EGX,Alexandria National Co. for Financial Investment,,"{""eps"": 0.7813, ""name"": ""Alexandria National Co. for Financial Investment"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/alexandria-national-company-for-financial-investment.svg"", ""peRatio"": 108.79303724561628, ""industry"": ""Investment Banks/Brokers"", ""marketCap"": 452798511.0, ""dividendYield"": null}",2026-01-14 19:03:56.998519+00,
ANFI,US,,Egypt,"{""eps"": -0.75, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 23.62, ""currency"": ""EGP"", ""marketCap"": 575063500.0}",2026-03-04 18:43:03.66986+00,
APPC,EGX,,,"{""eps"": 0.0, ""name"": null, ""country"": ""Egypt"", ""currency"": ""EGP"", ""marketCap"": 11138478.56}",2026-01-14 17:12:21.251253+00,
APPC,US,,Egypt,"{""eps"": 0.0, ""name"": null, ""country"": ""Egypt"", ""currency"": ""EGP"", ""marketCap"": 10868999.24}",2026-03-04 18:43:07.249929+00,
APSW,EGX,Arab Polvara Spinning & Weaving Co.,,"{""eps"": -0.4048, ""name"": ""Arab Polvara Spinning & Weaving Co."", ""sector"": ""Process Industries"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/arab-polvara-spinning-and-weaving-co.svg"", ""peRatio"": null, ""industry"": ""Textiles"", ""marketCap"": 845989626.0, ""dividendYield"": null}",2026-01-14 19:04:10.910925+00,
APSW,US,,Egypt,"{""eps"": -0.44, ""name"": null, ""country"": ""Egypt"", ""peRatio"": -28.6, ""currency"": ""EGP"", ""marketCap"": 749492480.0}",2026-03-04 18:43:10.069371+00,
ARAB,EGX,Arab Developers Holding,,"{""eps"": -0.0019, ""name"": ""Arab Developers Holding"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/arab-developers.svg"", ""peRatio"": null, ""industry"": ""Real Estate Development"", ""marketCap"": 2808398602.0, ""dividendYield"": null}",2026-01-14 19:03:47.034638+00,
ARAB,US,,Egypt,"{""eps"": 0.03, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 6.2, ""currency"": ""EGP"", ""marketCap"": 2947428238.68}",2026-03-04 18:43:12.819523+00,
ARCC,EGX,Arabian Cement Company,,"{""eps"": null, ""name"": ""Arabian Cement Company"", ""sector"": ""Non-Energy Minerals"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/arabian-cement-company.svg"", ""peRatio"": null, ""industry"": ""Construction Materials"", ""marketCap"": 18001498219.0, ""dividendYield"": 6.0307693}",2026-01-14 19:03:47.871522+00,
ARCC,US,,Egypt,"{""eps"": 8.61, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 4.49, ""currency"": ""EGP"", ""marketCap"": 18944559794.0}",2026-03-04 18:43:15.440292+00,
AREH,EGX,Egyptian Real Estate Group,,"{""eps"": null, ""name"": ""Egyptian Real Estate Group"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/egyptian-real-estate.svg"", ""peRatio"": null, ""industry"": ""Real Estate Development"", ""marketCap"": 519999981.00000006, ""dividendYield"": null}",2026-01-14 19:03:49.356639+00,
AREH,US,,Egypt,"{""eps"": 0.01, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 588.89, ""currency"": ""EGP"", ""marketCap"": 436000000.0}",2026-03-04 18:43:18.098904+00,
ARM,BA,Arm Holdings Plc ADR Cert Deposito Arg Repr 0.037037037 ADR,,"{""eps"": 1085.635359116022, ""name"": ""Arm Holdings Plc ADR Cert Deposito Arg Repr 0.037037037 ADR"", ""sector"": ""Electronic Technology"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/arm.svg"", ""peRatio"": 5.597123410812895, ""industry"": ""Semiconductors"", ""marketCap"": 160561629048640.94, ""dividendYield"": null}",2026-01-20 09:17:48.713921+00,
ARVA,EGX,Arab Valves Co.,,"{""eps"": null, ""name"": ""Arab Valves Co."", ""sector"": ""Producer Manufacturing"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/arab-valves-company.svg"", ""peRatio"": null, ""industry"": ""Building Products"", ""marketCap"": 602539945.0, ""dividendYield"": null}",2026-01-14 19:03:50.241614+00,
ARVA,US,,Egypt,"{""eps"": 0.06, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 180.08, ""currency"": ""EGP"", ""marketCap"": 481132692.54}",2026-03-04 18:43:21.382211+00,
ASCM,EGX,ASEC Co. for Mining,,"{""eps"": null, ""name"": ""ASEC Co. for Mining"", ""sector"": ""Non-Energy Minerals"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/asek-company-for-mining-ascom.svg"", ""peRatio"": null, ""industry"": ""Construction Materials"", ""marketCap"": 2339700050.0, ""dividendYield"": null}",2026-01-14 19:03:54.508159+00,
ASCM,US,,Egypt,"{""eps"": 13.47, ""name"": null, ""country"": ""Egypt"", ""peRatio"": -20.75, ""currency"": ""EGP"", ""marketCap"": 1973500000.0}",2026-03-04 18:43:23.484169+00,
ASPI,EGX,Aspire Capital Holding for Financial Investments,,"{""eps"": null, ""name"": ""Aspire Capital Holding for Financial Investments"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/aspire-capital-for-financial-investments.svg"", ""peRatio"": null, ""industry"": ""Investment Banks/Brokers"", ""marketCap"": 596548048.0, ""dividendYield"": null}",2026-01-14 19:03:53.885515+00,
ASPI,US,,Egypt,"{""eps"": 0.04, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 12.13, ""currency"": ""EGP"", ""marketCap"": 550000000.0}",2026-03-04 18:43:26.131298+00,
ATLC,EGX,Al Tawfeek Leasing Company-A.T.LEASE,,"{""eps"": null, ""name"": ""Al Tawfeek Leasing Company-A.T.LEASE"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/rights-issue-of-al-tawfeek-leasing-company-atlease-1.svg"", ""peRatio"": null, ""industry"": ""Real Estate Development"", ""marketCap"": 1620000076.0, ""dividendYield"": 11.547911}",2026-01-14 19:03:52.37453+00,
ATLC,US,,Egypt,"{""eps"": 0.74, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 4.91, ""currency"": ""EGP"", ""marketCap"": 1676000000.0}",2026-03-04 18:43:28.58148+00,
ATQA,EGX,Misr National Steel,,"{""eps"": null, ""name"": ""Misr National Steel"", ""sector"": ""Non-Energy Minerals"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/misr-national-steel-ataqa.svg"", ""peRatio"": null, ""industry"": ""Steel"", ""marketCap"": 11639999771.0, ""dividendYield"": null}",2026-01-14 19:03:50.838129+00,
ATQA,US,,Egypt,"{""eps"": -1.45, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 5.76, ""currency"": ""EGP"", ""marketCap"": 9600000000.0}",2026-03-04 18:43:31.595559+00,
AUSO,BA,,,"{""eps"": 742.8688, ""name"": ""Autopistas del Sol SA Class D"", ""sector"": ""Transportation"", ""peRatio"": 4.980691072232405, ""industry"": ""Other Transportation"", ""marketCap"": 330998428668.0, ""dividendYield"": null}",2026-01-13 21:10:01.469083+00,
AXP,BA,,,"{""eps"": 1139.8311, ""name"": ""American Express Co Shs Cert Deposito Arg Repr 0.066666666 Shs"", ""sector"": ""Finance"", ""peRatio"": 32.173607450360215, ""industry"": ""Finance/Rental/Leasing"", ""marketCap"": 363735907171806.2, ""dividendYield"": 0.87616944}",2026-01-13 21:10:00.930788+00,
AXPH,EGX,Alexandria Company for Pharmaceuticals and Chemical Industries,,"{""eps"": null, ""name"": ""Alexandria Company for Pharmaceuticals and Chemical Industries"", ""sector"": ""Health Technology"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/alexandria-pharmaceuticals.svg"", ""peRatio"": null, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 3985599976.0, ""dividendYield"": 7.8687506}",2026-01-14 19:04:12.243293+00,
AXPH,US,,Egypt,"{""eps"": 42.87, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 6.19, ""currency"": ""EGP"", ""marketCap"": 4015050000.0}",2026-03-04 18:43:37.130727+00,
BA,BA,,,"{""eps"": -674.5877, ""name"": ""Boeing Company Shs Cert Deposito Arg Repr 0.041666667 Shs"", ""sector"": ""Electronic Technology"", ""peRatio"": null, ""industry"": ""Aerospace & Defense"", ""marketCap"": 275753758121879.56, ""dividendYield"": null}",2026-01-13 21:10:01.233728+00,
BABA,BA,,,"{""eps"": 115.838, ""name"": ""Alibaba Group Holding Limited ADS Cert Deposito Arg Repr 1/9 ADS"", ""sector"": ""Retail Trade"", ""peRatio"": 253.85755631796016, ""industry"": ""Internet Retail"", ""marketCap"": 554869911397532.44, ""dividendYield"": 0.54806024}",2026-01-13 21:10:03.866668+00,
BB,BA,BlackBerry Ltd Shs Cert Deposito Arg Repr 0.3333 Shs,,"{""eps"": 11.2916, ""name"": ""BlackBerry Ltd Shs Cert Deposito Arg Repr 0.3333 Shs"", ""sector"": ""Technology Services"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/blackberry.svg"", ""peRatio"": 174.0845476323421, ""industry"": ""Packaged Software"", ""marketCap"": 3274331343334.7637, ""dividendYield"": null}",2026-01-20 09:17:49.924691+00,
BBAR,BA,,,"{""eps"": 410.8508, ""name"": ""Banco BBVA Argentina SA"", ""sector"": ""Finance"", ""peRatio"": 23.025390238987, ""industry"": ""Major Banks"", ""marketCap"": 5940224254761.0, ""dividendYield"": 0.0}",2026-01-13 21:10:04.088489+00,
BBD,BA,,,"{""eps"": 405.9507, ""name"": ""Banco Bradesco SA ADR"", ""sector"": ""Finance"", ""peRatio"": 12.760170138886323, ""industry"": ""Major Banks"", ""marketCap"": 49121249802384.73, ""dividendYield"": 0.0}",2026-01-13 21:10:04.568131+00,
BHIP,BA,,,"{""eps"": 25.221, ""name"": ""Banco Hipotecario SA Class D"", ""sector"": ""Finance"", ""peRatio"": 19.467903731017802, ""industry"": ""Major Banks"", ""marketCap"": 772538041239.0, ""dividendYield"": 0.0}",2026-01-13 21:10:04.336833+00,
BHP,BA,,,"{""eps"": 2176.510573493976, ""name"": ""BHP Group Ltd Shs Cert Deposito Arg Repr 0.5 ADR"", ""sector"": ""Non-Energy Minerals"", ""peRatio"": 22.640303730539493, ""industry"": ""Steel"", ""marketCap"": 232627981838661.44, ""dividendYield"": 3.6770756}",2026-01-13 21:10:09.481694+00,
BIDU,BA,,,"{""eps"": 603.8746754143646, ""name"": ""Baidu, Inc. ADR Cert Deposito Arg Repr 1/11 ADR"", ""sector"": ""Technology Services"", ""peRatio"": 38.538927213451636, ""industry"": ""Internet Software/Services"", ""marketCap"": 74926638001773.75, ""dividendYield"": null}",2026-01-13 21:10:08.908251+00,
BINV,EGX,B Investments Holding SAE,,"{""eps"": null, ""name"": ""B Investments Holding SAE"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/b-investments.svg"", ""peRatio"": null, ""industry"": ""Investment Managers"", ""marketCap"": 8002996136.0, ""dividendYield"": 3.203319}",2026-01-14 19:03:57.631204+00,
BINV,US,,Egypt,"{""eps"": 1.4, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 5.08, ""currency"": ""EGP"", ""marketCap"": 8210440753.6}",2026-03-04 18:43:40.180625+00,
BIOC,EGX,GlaxoSmithKline S.A.E.,,"{""eps"": null, ""name"": ""GlaxoSmithKline S.A.E."", ""sector"": ""Health Technology"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/glaxosmithkline.svg"", ""peRatio"": null, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 5139464310.0, ""dividendYield"": 1.6194333}",2026-01-14 19:04:09.498325+00,
BIOC,US,,Egypt,"{""eps"": 3.26, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 56.63, ""currency"": ""EGP"", ""marketCap"": 4960743480.0}",2026-03-04 18:43:43.401773+00,
BMA,BA,,,"{""eps"": 453.6235, ""name"": ""Banco Macro SA Class B"", ""sector"": ""Finance"", ""peRatio"": 31.34758230118149, ""industry"": ""Major Banks"", ""marketCap"": 9207011816330.0, ""dividendYield"": 2.7193775}",2026-01-13 21:10:08.711963+00,
BOLT,BA,,,"{""eps"": -2.4642, ""name"": ""Boldt SA"", ""sector"": ""Communications"", ""peRatio"": null, ""industry"": ""Specialty Telecommunications"", ""marketCap"": 136742734934.99998, ""dividendYield"": null}",2026-01-13 21:10:09.789529+00,
BONY,EGX,Bonyan for Development and Trade,,"{""eps"": null, ""name"": ""Bonyan for Development and Trade"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/bonyan-for-development-and-trade.svg"", ""peRatio"": null, ""industry"": ""Real Estate Development"", ""marketCap"": 6086720110.0, ""dividendYield"": null}",2026-01-20 09:16:57.574846+00,
BONY,US,,Egypt,"{""eps"": 1.47, ""name"": null, ""country"": ""Egypt"", ""currency"": ""EGP"", ""marketCap"": 6510820323.32}",2026-03-04 18:43:46.727495+00,
BPAT,BA,,,"{""eps"": 167.096, ""name"": ""Banco Patagonia SA Class B"", ""sector"": ""Finance"", ""peRatio"": 16.158376023363815, ""industry"": ""Major Banks"", ""marketCap"": 1935926572266.0, ""dividendYield"": 0.5871738}",2026-01-13 21:10:09.156403+00,
BRKB,BA,,,"{""eps"": 1680.0338, ""name"": ""Berkshire Hathaway Inc. Shs B Cert Deposito Arg Repr 0.0454545 Sh B"", ""sector"": ""Finance"", ""peRatio"": 20.487683045424443, ""industry"": ""Property/Casualty Insurance"", ""marketCap"": 1579621838627019.0, ""dividendYield"": null}",2026-01-13 21:10:12.579854+00,
BRKBD,BA,Berkshire Hathaway Inc. Shs B Cert Deposito Arg Repr 0.0454545 Sh B,,"{""eps"": 1680.0338004704097, ""name"": ""Berkshire Hathaway Inc. Shs B Cert Deposito Arg Repr 0.0454545 Sh B"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/berkshire-hathaway.svg"", ""peRatio"": 19.114650948396566, ""industry"": ""Property/Casualty Insurance"", ""marketCap"": 1523058786951662.5, ""dividendYield"": null}",2026-01-20 09:17:50.137023+00,
BSBR,BA,,,"{""eps"": 322.3366, ""name"": ""Banco Santander (Brasil) S.A. ADR"", ""sector"": ""Finance"", ""peRatio"": 29.689461265025443, ""industry"": ""Major Banks"", ""marketCap"": 34701220402974.45, ""dividendYield"": 0.0}",2026-01-13 21:10:12.854447+00,
BTFH,EGX,Beltone Holding,,"{""eps"": null, ""name"": ""Beltone Holding"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/belton-financial.svg"", ""peRatio"": null, ""industry"": ""Investment Banks/Brokers"", ""marketCap"": 34297944260.999996, ""dividendYield"": null}",2026-01-14 19:03:42.019666+00,
BTFH,US,,Egypt,"{""eps"": -0.26, ""name"": null, ""country"": ""Egypt"", ""peRatio"": -12.03, ""currency"": ""EGP"", ""marketCap"": 31511234415.36}",2026-03-04 18:43:49.847386+00,
BYMA,BA,,,"{""eps"": 23.314, ""name"": ""Bolsas y Mercados Argentinos SA"", ""sector"": ""Finance"", ""peRatio"": 13.747104743930686, ""industry"": ""Investment Banks/Brokers"", ""marketCap"": 2459062500000.0, ""dividendYield"": 2998.459}",2026-01-13 21:10:12.370159+00,
CADO,BA,,,"{""eps"": 16.665, ""name"": ""Carlos Casado SA"", ""sector"": ""Finance"", ""peRatio"": 34.20342034203421, ""industry"": ""Real Estate Development"", ""marketCap"": 68846685663.0, ""dividendYield"": null}",2026-01-13 21:10:19.477528+00,
CAED,EGX,Cairo Educational Services,,"{""eps"": null, ""name"": ""Cairo Educational Services"", ""sector"": ""Consumer Services"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/cairo-educational-services.svg"", ""peRatio"": null, ""industry"": ""Other Consumer Services"", ""marketCap"": 808199982.0, ""dividendYield"": 2.0497804}",2026-01-14 19:04:10.678916+00,
CAED,US,,Egypt,"{""eps"": 2.28, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 16.97, ""currency"": ""EGP"", ""marketCap"": 646560000.0}",2026-03-04 18:43:52.047667+00,
CANA,EGX,Suez Canal Bank SAE,,"{""eps"": 8.62, ""name"": ""Suez Canal Bank SAE"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/suez-canal-bank-sae.svg"", ""peRatio"": 4.640371229698376, ""industry"": ""Regional Banks"", ""marketCap"": 26650000000.0, ""dividendYield"": null}",2026-01-14 19:04:04.702504+00,
CANA,US,,Egypt,"{""eps"": 8.44, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 3.1, ""currency"": ""EGP"", ""marketCap"": 25935000000.0}",2026-03-04 18:43:55.301127+00,
CAPX,BA,,,"{""eps"": -345.5506, ""name"": ""Capex SA Class A"", ""sector"": ""Utilities"", ""peRatio"": null, ""industry"": ""Electric Utilities"", ""marketCap"": 908001496887.0, ""dividendYield"": null}",2026-01-13 21:10:19.238849+00,
CARC,BA,,,"{""eps"": 1.0395, ""name"": ""Carboclor SA"", ""sector"": ""Transportation"", ""peRatio"": 27.320827320827316, ""industry"": ""Other Transportation"", ""marketCap"": 31329620816.0, ""dividendYield"": null}",2026-01-13 21:10:19.711906+00,
CCAP,EGX,QALA For Financial Investments,,"{""eps"": null, ""name"": ""QALA For Financial Investments"", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/citadel-capital-common-shares.svg"", ""peRatio"": null, ""industry"": ""Investment Managers"", ""marketCap"": 4765358334.0, ""dividendYield"": null}",2026-01-14 19:03:41.60225+00,
CCAP,US,,Egypt,"{""eps"": 1.17, ""name"": null, ""country"": ""Egypt"", ""peRatio"": -0.59, ""currency"": ""EGP"", ""marketCap"": 12168682391.58}",2026-03-04 18:43:58.522211+00,
CCRS,EGX,Gulf Canadian Real Estate Investment Co.,,"{""eps"": null, ""name"": ""Gulf Canadian Real Estate Investment Co."", ""sector"": ""Finance"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/gulf-canadian-real-estate-investment-co.svg"", ""peRatio"": null, ""industry"": ""Real Estate Development"", ""marketCap"": 283500005.0, ""dividendYield"": null}",2026-01-14 19:03:57.210598+00,
CCRS,US,,Egypt,"{""eps"": -0.31, ""name"": null, ""country"": ""Egypt"", ""peRatio"": -3081.97, ""currency"": ""EGP"", ""marketCap"": 270900000.0}",2026-03-04 18:44:01.857496+00,
CECO2,BA,,,"{""eps"": 20.1904, ""name"": ""Enel Generacion Costanera SA"", ""sector"": ""Utilities"", ""peRatio"": 22.188762976464062, ""industry"": ""Electric Utilities"", ""marketCap"": 320808700317.0, ""dividendYield"": null}",2026-01-13 21:10:18.612076+00,
CEFM,EGX,Middle Egypt Flour Mills,,"{""eps"": null, ""name"": ""Middle Egypt Flour Mills"", ""sector"": ""Process Industries"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/middle-egypt-flour-mills.svg"", ""peRatio"": null, ""industry"": ""Agricultural Commodities/Milling"", ""marketCap"": 1473029664.0, ""dividendYield"": 4.914971}",2026-01-14 19:04:11.995805+00,
CEFM,US,,Egypt,"{""eps"": 7.14, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 6.39, ""currency"": ""EGP"", ""marketCap"": 1239671127.0}",2026-03-04 18:44:03.590649+00,
CELU,BA,,,"{""eps"": null, ""name"": ""Celulosa Argentina S.A."", ""sector"": ""Process Industries"", ""peRatio"": null, ""industry"": ""Pulp & Paper"", ""marketCap"": 43100608372.0, ""dividendYield"": 0.09696487}",2026-01-13 21:10:25.237343+00,
CEPU,BA,,,"{""eps"": 187.2856, ""name"": ""Central Puerto SA"", ""sector"": ""Utilities"", ""peRatio"": 13.6022203522321, ""industry"": ""Electric Utilities"", ""marketCap"": 3853186541748.0, ""dividendYield"": null}",2026-01-13 21:10:24.35897+00,
CERA,EGX,Arab Ceramic Co. - Ceramica Remas,,"{""eps"": 0.0256, ""name"": ""Arab Ceramic Co. - Ceramica Remas"", ""sector"": ""Producer Manufacturing"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/the-arab-ceramic-co-ceramica-remas.svg"", ""peRatio"": 46.48437499999999, ""industry"": ""Building Products"", ""marketCap"": 1315312531.0, ""dividendYield"": null}",2026-01-14 19:03:58.464741+00,
CERA,US,,Egypt,"{""eps"": 0.04, ""name"": null, ""country"": ""Egypt"", ""peRatio"": 18.74, ""currency"": ""EGP"", ""marketCap"": 1132031250.0}",2026-03-04 18:44:05.511018+00,
CFGH,EGX,Concrete Fashion Group for Commercial and Industrial Investments S.A.E,,"{""eps"": null, ""name"": ""Concrete Fashion Group for Commercial and Industrial Investments S.A.E"", ""sector"": ""Retail Trade"", ""logoUrl"": ""https://s3-symbol-logo.tradingview.com/al-arafa-for-investment-and-consultancies.svg"", ""peRatio"": null, ""industry"": ""Apparel/Footwear Retail"", ""marketCap"": 2596195426.8864307, ""dividendYield"": null}",2026-01-14 19:04:15.538777+00,
